"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,5,15,754,800,-6,1056,1135,-39,"AA",59,"N339AA","JFK","SFO",333,2586,8,0,2013-05-15 08:00:00
2013,5,15,756,800,-4,1110,1127,-17,"UA",397,"N560UA","JFK","SFO",322,2586,8,0,2013-05-15 08:00:00
2013,5,15,811,820,-9,915,930,-15,"AA",1838,"N3HRAA","JFK","BOS",37,187,8,20,2013-05-15 08:00:00
2013,5,15,838,840,-2,1118,1157,-39,"UA",1201,"N18112","JFK","LAX",314,2475,8,40,2013-05-15 08:00:00
2013,5,15,847,850,-3,1222,1300,-38,"AA",1357,"N5FTAA","JFK","SJU",182,1598,8,50,2013-05-15 08:00:00
2013,5,15,856,900,-4,1137,1225,-48,"AA",1,"N338AA","JFK","LAX",314,2475,9,0,2013-05-15 09:00:00
2013,5,15,859,900,-1,1149,1215,-26,"AA",647,"N5EWAA","JFK","MIA",141,1089,9,0,2013-05-15 09:00:00
2013,5,15,930,930,0,1238,1255,-17,"AA",179,"N324AA","JFK","SFO",336,2586,9,30,2013-05-15 09:00:00
2013,5,15,957,1000,-3,1253,1319,-26,"UA",642,"N555UA","JFK","SFO",337,2586,10,0,2013-05-15 10:00:00
2013,5,15,1103,1030,33,1335,1340,-5,"AA",19,"N336AA","JFK","LAX",315,2475,10,30,2013-05-15 10:00:00
2013,5,15,1120,1125,-5,1352,1427,-35,"UA",703,"N502UA","JFK","LAX",313,2475,11,25,2013-05-15 11:00:00
2013,5,15,1157,1200,-3,1435,1505,-30,"AA",3,"N323AA","JFK","LAX",317,2475,12,0,2013-05-15 12:00:00
2013,5,15,1204,1210,-6,1515,1529,-14,"UA",257,"N518UA","JFK","SFO",336,2586,12,10,2013-05-15 12:00:00
2013,5,15,1236,1245,-9,1348,1350,-2,"AA",1850,"N3HRAA","JFK","BOS",47,187,12,45,2013-05-15 12:00:00
2013,5,15,1343,1345,-2,1623,1700,-37,"AA",117,"N335AA","JFK","LAX",320,2475,13,45,2013-05-15 13:00:00
2013,5,15,1359,1359,0,1657,1714,-17,"AA",677,"N615AA","JFK","MIA",146,1089,13,59,2013-05-15 13:00:00
2013,5,15,1433,1435,-2,1749,1754,-5,"UA",434,"N512UA","JFK","SFO",341,2586,14,35,2013-05-15 14:00:00
2013,5,15,1448,1450,-2,1725,1745,-20,"AA",1813,"N5EUAA","JFK","MCO",127,944,14,50,2013-05-15 14:00:00
2013,5,15,1450,1455,-5,1751,1820,-29,"AA",1769,"N358AA","JFK","MIA",147,1089,14,55,2013-05-15 14:00:00
2013,5,15,1452,1430,22,1823,1845,-22,"AA",1635,"N5FLAA","JFK","SJU",180,1598,14,30,2013-05-15 14:00:00
2013,5,15,1525,1530,-5,1818,1905,-47,"AA",85,"N346AA","JFK","SFO",330,2586,15,30,2013-05-15 15:00:00
2013,5,15,1541,1545,-4,1826,1910,-44,"AA",133,"N327AA","JFK","LAX",318,2475,15,45,2013-05-15 15:00:00
2013,5,15,1558,1600,-2,1703,1720,-17,"AA",854,"N3JNAA","JFK","BOS",46,187,16,0,2013-05-15 16:00:00
2013,5,15,1630,1629,1,1904,1939,-35,"AA",565,"N3HYAA","JFK","DFW",195,1391,16,29,2013-05-15 16:00:00
2013,5,15,1655,1700,-5,1949,2025,-36,"AA",181,"N329AA","JFK","LAX",320,2475,17,0,2013-05-15 17:00:00
2013,5,15,1700,1540,80,2002,1855,67,"UA",1601,"N18119","JFK","LAX",313,2475,15,40,2013-05-15 15:00:00
2013,5,15,1706,1709,-3,2007,2039,-32,"UA",512,"N557UA","JFK","SFO",326,2586,17,9,2013-05-15 17:00:00
2013,5,15,1717,1720,-3,2020,2025,-5,"AA",695,"N3FJAA","JFK","AUS",217,1521,17,20,2013-05-15 17:00:00
2013,5,15,1722,1725,-3,2032,2020,12,"AA",1901,"N3JHAA","JFK","IAH",212,1417,17,25,2013-05-15 17:00:00
2013,5,15,1725,1725,0,2008,2040,-32,"AA",145,"N3FAAA","JFK","SAN",319,2446,17,25,2013-05-15 17:00:00
2013,5,15,1729,1735,-6,2021,2105,-44,"AA",543,"N5EYAA","JFK","MIA",144,1089,17,35,2013-05-15 17:00:00
2013,5,15,1733,1710,23,1908,1915,-7,"AA",1351,"N3FNAA","JFK","ORD",119,740,17,10,2013-05-15 17:00:00
2013,5,15,1739,1700,39,2012,1955,17,"AA",257,"N3HRAA","JFK","LAS",298,2248,17,0,2013-05-15 17:00:00
2013,5,15,1756,1800,-4,2113,2140,-27,"AA",177,"N328AA","JFK","SFO",346,2586,18,0,2013-05-15 18:00:00
2013,5,15,1808,1755,13,2119,2103,16,"UA",535,"N505UA","JFK","LAX",329,2475,17,55,2013-05-15 17:00:00
2013,5,15,1830,1830,0,2154,2200,-6,"AA",269,"N3JJAA","JFK","SEA",346,2422,18,30,2013-05-15 18:00:00
2013,5,15,1830,1830,0,2145,2200,-15,"UA",389,"N596UA","JFK","SFO",329,2586,18,30,2013-05-15 18:00:00
2013,5,15,1909,1910,-1,2205,2240,-35,"AA",21,"N332AA","JFK","LAX",313,2475,19,10,2013-05-15 19:00:00
2013,5,15,1941,1925,16,2238,2230,8,"AA",1787,"N3HCAA","JFK","TPA",138,1005,19,25,2013-05-15 19:00:00
2013,5,15,1952,1955,-3,2121,2110,11,"AA",1762,"N3BRAA","JFK","BOS",47,187,19,55,2013-05-15 19:00:00
2013,5,15,2037,2025,12,2336,2333,3,"UA",771,"N508UA","JFK","LAX",312,2475,20,25,2013-05-15 20:00:00
2013,5,15,2228,2145,43,113,105,8,"AA",185,"N320AA","JFK","LAX",325,2475,21,45,2013-05-15 21:00:00
2013,5,16,13,2145,148,255,105,110,"AA",185,"N327AA","JFK","LAX",315,2475,21,45,2013-05-16 21:00:00
2013,5,16,538,540,-2,833,840,-7,"AA",701,"N5EBAA","JFK","MIA",145,1089,5,40,2013-05-16 05:00:00
2013,5,16,612,600,12,923,916,7,"UA",1169,"N33103","JFK","LAX",341,2475,6,0,2013-05-16 06:00:00
2013,5,16,613,613,0,944,935,9,"UA",303,"N502UA","JFK","SFO",368,2586,6,13,2013-05-16 06:00:00
2013,5,16,634,640,-6,1018,1040,-22,"AA",413,"N3DXAA","JFK","SJU",194,1598,6,40,2013-05-16 06:00:00
2013,5,16,656,700,-4,924,945,-21,"AA",1949,"N3JNAA","JFK","LAS",297,2248,7,0,2013-05-16 07:00:00
2013,5,16,659,655,4,935,935,0,"AA",1815,"N5CFAA","JFK","MCO",128,944,6,55,2013-05-16 06:00:00
2013,5,16,719,725,-6,1012,1040,-28,"AA",443,"N336AA","JFK","MIA",144,1089,7,25,2013-05-16 07:00:00
2013,5,16,726,730,-4,1012,1050,-38,"AA",33,"N327AA","JFK","LAX",321,2475,7,30,2013-05-16 07:00:00
2013,5,16,749,750,-1,1129,1155,-26,"AA",655,"N5FFAA","JFK","STT",198,1623,7,50,2013-05-16 07:00:00
2013,5,16,804,800,4,1125,1135,-10,"AA",59,"N323AA","JFK","SFO",358,2586,8,0,2013-05-16 08:00:00
2013,5,16,805,800,5,1132,1127,5,"UA",397,"N560UA","JFK","SFO",368,2586,8,0,2013-05-16 08:00:00
2013,5,16,816,820,-4,927,930,-3,"AA",1838,"N3FRAA","JFK","BOS",42,187,8,20,2013-05-16 08:00:00
2013,5,16,845,840,5,1156,1157,-1,"UA",1201,"N18112","JFK","LAX",350,2475,8,40,2013-05-16 08:00:00
2013,5,16,849,850,-1,1224,1300,-36,"AA",1357,"N5FNAA","JFK","SJU",193,1598,8,50,2013-05-16 08:00:00
2013,5,16,856,900,-4,1138,1215,-37,"AA",647,"N5EUAA","JFK","MIA",144,1089,9,0,2013-05-16 09:00:00
2013,5,16,902,900,2,1219,1225,-6,"AA",1,"N339AA","JFK","LAX",323,2475,9,0,2013-05-16 09:00:00
2013,5,16,923,930,-7,1244,1255,-11,"AA",179,"N338AA","JFK","SFO",344,2586,9,30,2013-05-16 09:00:00
2013,5,16,959,1000,-1,1309,1319,-10,"UA",642,"N557UA","JFK","SFO",346,2586,10,0,2013-05-16 10:00:00
2013,5,16,1029,1030,-1,1315,1340,-25,"AA",19,"N332AA","JFK","LAX",327,2475,10,30,2013-05-16 10:00:00
2013,5,16,1121,1125,-4,1358,1427,-29,"UA",703,"N555UA","JFK","LAX",322,2475,11,25,2013-05-16 11:00:00
2013,5,16,1209,1210,-1,1523,1529,-6,"UA",394,"N505UA","JFK","SFO",347,2586,12,10,2013-05-16 12:00:00
2013,5,16,1214,1200,14,1516,1505,11,"AA",3,"N328AA","JFK","LAX",328,2475,12,0,2013-05-16 12:00:00
2013,5,16,1243,1245,-2,1340,1350,-10,"AA",1850,"N3FRAA","JFK","BOS",40,187,12,45,2013-05-16 12:00:00
2013,5,16,1339,1345,-6,1632,1700,-28,"AA",117,"N324AA","JFK","LAX",328,2475,13,45,2013-05-16 13:00:00
2013,5,16,1410,1359,11,1701,1714,-13,"AA",677,"N5CFAA","JFK","MIA",150,1089,13,59,2013-05-16 13:00:00
2013,5,16,1426,1430,-4,1800,1845,-45,"AA",1635,"N5EWAA","JFK","SJU",189,1598,14,30,2013-05-16 14:00:00
2013,5,16,1430,1435,-5,1824,1754,30,"UA",434,"N518UA","JFK","SFO",386,2586,14,35,2013-05-16 14:00:00
2013,5,16,1449,1450,-1,1737,1745,-8,"AA",1813,"N5FSAA","JFK","MCO",134,944,14,50,2013-05-16 14:00:00
2013,5,16,1452,1455,-3,1815,1820,-5,"AA",1769,"N385AA","JFK","MIA",148,1089,14,55,2013-05-16 14:00:00
2013,5,16,1539,1545,-6,1832,1910,-38,"AA",133,"N336AA","JFK","LAX",327,2475,15,45,2013-05-16 15:00:00
2013,5,16,1539,1540,-1,1830,1855,-25,"UA",1601,"N34131","JFK","LAX",321,2475,15,40,2013-05-16 15:00:00
2013,5,16,1626,1629,-3,1942,1939,3,"AA",565,"N3KKAA","JFK","DFW",190,1391,16,29,2013-05-16 16:00:00
2013,5,16,1626,1600,26,1727,1720,7,"AA",854,"N3CVAA","JFK","BOS",39,187,16,0,2013-05-16 16:00:00
2013,5,16,1655,1700,-5,2004,2025,-21,"AA",181,"N320AA","JFK","LAX",327,2475,17,0,2013-05-16 17:00:00
2013,5,16,1711,1710,1,1848,1915,-27,"AA",1351,"N3BCAA","JFK","ORD",120,740,17,10,2013-05-16 17:00:00
2013,5,16,1720,1720,0,2047,2025,22,"AA",695,"N3EPAA","JFK","AUS",214,1521,17,20,2013-05-16 17:00:00
2013,5,16,1721,1700,21,2003,1955,8,"AA",257,"N3FRAA","JFK","LAS",301,2248,17,0,2013-05-16 17:00:00
2013,5,16,1722,1709,13,2115,2039,36,"UA",512,"N512UA","JFK","SFO",376,2586,17,9,2013-05-16 17:00:00
2013,5,16,1725,1725,0,2029,2040,-11,"AA",145,"N3HCAA","JFK","SAN",329,2446,17,25,2013-05-16 17:00:00
2013,5,16,1726,1725,1,2027,2020,7,"AA",1901,"N3FAAA","JFK","IAH",204,1417,17,25,2013-05-16 17:00:00
2013,5,16,1745,1530,135,2203,1905,178,"AA",85,"N387AA","JFK","SFO",384,2586,15,30,2013-05-16 15:00:00
2013,5,16,1750,1735,15,2100,2105,-5,"AA",543,"N5FKAA","JFK","MIA",145,1089,17,35,2013-05-16 17:00:00
2013,5,16,1759,1800,-1,2159,2140,19,"AA",177,"N329AA","JFK","SFO",383,2586,18,0,2013-05-16 18:00:00
2013,5,16,1828,1830,-2,2153,2200,-7,"AA",269,"N3GLAA","JFK","SEA",346,2422,18,30,2013-05-16 18:00:00
2013,5,16,1831,1830,1,2209,2200,9,"UA",389,"N596UA","JFK","SFO",367,2586,18,30,2013-05-16 18:00:00
2013,5,16,1837,1755,42,2108,2103,5,"UA",535,"N508UA","JFK","LAX",305,2475,17,55,2013-05-16 17:00:00
2013,5,16,1922,1925,-3,2205,2230,-25,"AA",1787,"N3JNAA","JFK","TPA",144,1005,19,25,2013-05-16 19:00:00
2013,5,16,1948,1910,38,2228,2240,-12,"AA",21,"N335AA","JFK","LAX",309,2475,19,10,2013-05-16 19:00:00
2013,5,16,1949,1955,-6,2058,2110,-12,"AA",1762,"N3DHAA","JFK","BOS",40,187,19,55,2013-05-16 19:00:00
2013,5,16,2028,2025,3,2259,2333,-34,"UA",771,"N502UA","JFK","LAX",312,2475,20,25,2013-05-16 20:00:00
2013,5,17,533,540,-7,829,840,-11,"AA",701,"N613AA","JFK","MIA",142,1089,5,40,2013-05-17 05:00:00
2013,5,17,603,600,3,902,916,-14,"UA",1169,"N18112","JFK","LAX",321,2475,6,0,2013-05-17 06:00:00
2013,5,17,609,613,-4,916,935,-19,"UA",303,"N557UA","JFK","SFO",339,2586,6,13,2013-05-17 06:00:00
2013,5,17,637,640,-3,1026,1040,-14,"AA",413,"N3CVAA","JFK","SJU",193,1598,6,40,2013-05-17 06:00:00
2013,5,17,648,655,-7,940,935,5,"AA",1815,"N615AA","JFK","MCO",137,944,6,55,2013-05-17 06:00:00
2013,5,17,658,700,-2,921,945,-24,"AA",1949,"N3GRAA","JFK","LAS",294,2248,7,0,2013-05-17 07:00:00
2013,5,17,719,725,-6,1011,1040,-29,"AA",443,"N338AA","JFK","MIA",148,1089,7,25,2013-05-17 07:00:00
2013,5,17,725,730,-5,1005,1050,-45,"AA",33,"N332AA","JFK","LAX",316,2475,7,30,2013-05-17 07:00:00
2013,5,17,746,750,-4,1130,1155,-25,"AA",655,"N5FSAA","JFK","STT",200,1623,7,50,2013-05-17 07:00:00
2013,5,17,751,800,-9,1041,1135,-54,"AA",59,"N336AA","JFK","SFO",327,2586,8,0,2013-05-17 08:00:00
2013,5,17,802,800,2,1116,1127,-11,"UA",397,"N518UA","JFK","SFO",334,2586,8,0,2013-05-17 08:00:00
2013,5,17,822,820,2,930,930,0,"AA",1838,"N3JVAA","JFK","BOS",35,187,8,20,2013-05-17 08:00:00
2013,5,17,849,840,9,1139,1157,-18,"UA",1159,"N33103","JFK","LAX",326,2475,8,40,2013-05-17 08:00:00
2013,5,17,850,850,0,1235,1300,-25,"AA",1357,"N5EYAA","JFK","SJU",196,1598,8,50,2013-05-17 08:00:00
2013,5,17,855,900,-5,1132,1225,-53,"AA",1,"N323AA","JFK","LAX",314,2475,9,0,2013-05-17 09:00:00
2013,5,17,858,900,-2,1211,1215,-4,"AA",647,"N5FTAA","JFK","MIA",141,1089,9,0,2013-05-17 09:00:00
2013,5,17,924,930,-6,1222,1255,-33,"AA",179,"N329AA","JFK","SFO",333,2586,9,30,2013-05-17 09:00:00
2013,5,17,959,1000,-1,1316,1319,-3,"UA",642,"N555UA","JFK","SFO",339,2586,10,0,2013-05-17 10:00:00
2013,5,17,1028,1030,-2,1320,1340,-20,"AA",19,"N324AA","JFK","LAX",324,2475,10,30,2013-05-17 10:00:00
2013,5,17,1127,1125,2,1409,1427,-18,"UA",703,"N505UA","JFK","LAX",318,2475,11,25,2013-05-17 11:00:00
2013,5,17,1156,1200,-4,1429,1505,-36,"AA",3,"N339AA","JFK","LAX",313,2475,12,0,2013-05-17 12:00:00
2013,5,17,1219,1210,9,1528,1529,-1,"UA",394,"N560UA","JFK","SFO",339,2586,12,10,2013-05-17 12:00:00
2013,5,17,1237,1245,-8,1349,1350,-1,"AA",1850,"N3JVAA","JFK","BOS",36,187,12,45,2013-05-17 12:00:00
2013,5,17,1338,1345,-7,1618,1700,-42,"AA",117,"N328AA","JFK","LAX",319,2475,13,45,2013-05-17 13:00:00
2013,5,17,1357,1359,-2,1653,1714,-21,"AA",677,"N615AA","JFK","MIA",146,1089,13,59,2013-05-17 13:00:00
2013,5,17,1431,1430,1,1827,1845,-18,"AA",1635,"N5FFAA","JFK","SJU",199,1598,14,30,2013-05-17 14:00:00
2013,5,17,1435,1435,0,1759,1754,5,"UA",434,"N508UA","JFK","SFO",328,2586,14,35,2013-05-17 14:00:00
2013,5,17,1452,1455,-3,1747,1820,-33,"AA",1769,"N390AA","JFK","MIA",141,1089,14,55,2013-05-17 14:00:00
2013,5,17,1516,1450,26,1750,1745,5,"AA",1813,"N5EUAA","JFK","MCO",129,944,14,50,2013-05-17 14:00:00
2013,5,17,1530,1530,0,1844,1905,-21,"AA",85,"N374AA","JFK","SFO",343,2586,15,30,2013-05-17 15:00:00
2013,5,17,1538,1540,-2,1840,1855,-15,"UA",1601,"N26123","JFK","LAX",330,2475,15,40,2013-05-17 15:00:00
2013,5,17,1624,1629,-5,1906,1939,-33,"AA",565,"N3CRAA","JFK","DFW",190,1391,16,29,2013-05-17 16:00:00
2013,5,17,1657,1700,-3,1949,1955,-6,"AA",257,"N3JVAA","JFK","LAS",307,2248,17,0,2013-05-17 17:00:00
2013,5,17,1701,1545,76,1944,1910,34,"AA",133,"N338AA","JFK","LAX",316,2475,15,45,2013-05-17 15:00:00
2013,5,17,1717,1720,-3,2004,2025,-21,"AA",695,"N3EAAA","JFK","AUS",203,1521,17,20,2013-05-17 17:00:00
2013,5,17,1718,1709,9,2033,2039,-6,"UA",512,"N562UA","JFK","SFO",340,2586,17,9,2013-05-17 17:00:00
2013,5,17,1723,1725,-2,2031,2040,-9,"AA",145,"N3ECAA","JFK","SAN",329,2446,17,25,2013-05-17 17:00:00
2013,5,17,1724,1700,24,2043,2025,18,"AA",181,"N327AA","JFK","LAX",329,2475,17,0,2013-05-17 17:00:00
2013,5,17,1725,1710,15,1917,1915,2,"AA",1351,"N3GLAA","JFK","ORD",125,740,17,10,2013-05-17 17:00:00
2013,5,17,1728,1600,88,1845,1720,85,"AA",854,"N3CFAA","JFK","BOS",33,187,16,0,2013-05-17 16:00:00
2013,5,17,1730,1725,5,2023,2020,3,"AA",1901,"N3DSAA","JFK","IAH",197,1417,17,25,2013-05-17 17:00:00
2013,5,17,1736,1735,1,2101,2105,-4,"AA",543,"N5FLAA","JFK","MIA",144,1089,17,35,2013-05-17 17:00:00
2013,5,17,1751,1755,-4,2050,2103,-13,"UA",535,"N502UA","JFK","LAX",324,2475,17,55,2013-05-17 17:00:00
2013,5,17,1830,1830,0,2147,2200,-13,"UA",389,"N596UA","JFK","SFO",351,2586,18,30,2013-05-17 18:00:00
2013,5,17,1831,1800,31,2153,2140,13,"AA",177,"N335AA","JFK","SFO",343,2586,18,0,2013-05-17 18:00:00
2013,5,17,1858,1830,28,2208,2200,8,"AA",269,"N3DXAA","JFK","SEA",335,2422,18,30,2013-05-17 18:00:00
2013,5,17,1910,1910,0,2144,2240,-56,"AA",21,"N320AA","JFK","LAX",312,2475,19,10,2013-05-17 19:00:00
2013,5,17,1932,1925,7,2205,2230,-25,"AA",1787,"N3GRAA","JFK","TPA",135,1005,19,25,2013-05-17 19:00:00
2013,5,17,1952,1955,-3,2054,2110,-16,"AA",1762,"N3EWAA","JFK","BOS",35,187,19,55,2013-05-17 19:00:00
2013,5,17,2026,2025,1,2306,2333,-27,"UA",771,"N557UA","JFK","LAX",313,2475,20,25,2013-05-17 20:00:00
2013,5,17,2235,2145,50,125,105,20,"AA",185,"N332AA","JFK","LAX",321,2475,21,45,2013-05-17 21:00:00
2013,5,18,536,540,-4,820,840,-20,"AA",701,"N631AA","JFK","MIA",142,1089,5,40,2013-05-18 05:00:00
2013,5,18,556,600,-4,843,930,-47,"UA",303,"N560UA","JFK","SFO",329,2586,6,0,2013-05-18 06:00:00
2013,5,18,605,600,5,848,908,-20,"UA",1169,"N33103","JFK","LAX",316,2475,6,0,2013-05-18 06:00:00
2013,5,18,639,640,-1,1024,1040,-16,"AA",413,"N3CGAA","JFK","SJU",190,1598,6,40,2013-05-18 06:00:00
2013,5,18,650,655,-5,947,935,12,"AA",1815,"N5BYAA","JFK","MCO",133,944,6,55,2013-05-18 06:00:00
2013,5,18,656,700,-4,925,945,-20,"AA",1949,"N3CVAA","JFK","LAS",285,2248,7,0,2013-05-18 07:00:00
2013,5,18,719,725,-6,1009,1040,-31,"AA",443,"N336AA","JFK","MIA",144,1089,7,25,2013-05-18 07:00:00
2013,5,18,727,730,-3,1007,1050,-43,"AA",33,"N324AA","JFK","LAX",310,2475,7,30,2013-05-18 07:00:00
2013,5,18,750,750,0,1130,1155,-25,"AA",655,"N5EUAA","JFK","STT",196,1623,7,50,2013-05-18 07:00:00
2013,5,18,752,800,-8,1053,1127,-34,"UA",397,"N518UA","JFK","SFO",320,2586,8,0,2013-05-18 08:00:00
2013,5,18,804,800,4,1059,1135,-36,"AA",59,"N339AA","JFK","SFO",324,2586,8,0,2013-05-18 08:00:00
2013,5,18,824,830,-6,1121,1147,-26,"UA",1201,"N18112","JFK","LAX",319,2475,8,30,2013-05-18 08:00:00
2013,5,18,843,820,23,951,930,21,"AA",1838,"N3HSAA","JFK","BOS",36,187,8,20,2013-05-18 08:00:00
2013,5,18,849,850,-1,1242,1300,-18,"AA",1357,"N5EXAA","JFK","SJU",191,1598,8,50,2013-05-18 08:00:00
2013,5,18,855,900,-5,1139,1225,-46,"AA",1,"N335AA","JFK","LAX",311,2475,9,0,2013-05-18 09:00:00
2013,5,18,857,900,-3,1155,1215,-20,"AA",647,"N5FPAA","JFK","MIA",140,1089,9,0,2013-05-18 09:00:00
2013,5,18,921,930,-9,1213,1255,-42,"AA",179,"N329AA","JFK","SFO",333,2586,9,30,2013-05-18 09:00:00
2013,5,18,1029,1030,-1,1306,1340,-34,"AA",19,"N323AA","JFK","LAX",311,2475,10,30,2013-05-18 10:00:00
2013,5,18,1109,1113,-4,1335,1415,-40,"UA",703,"N508UA","JFK","LAX",305,2475,11,13,2013-05-18 11:00:00
2013,5,18,1155,1200,-5,1439,1519,-40,"UA",257,"N502UA","JFK","SFO",323,2586,12,0,2013-05-18 12:00:00
2013,5,18,1205,1200,5,1435,1505,-30,"AA",3,"N320AA","JFK","LAX",306,2475,12,0,2013-05-18 12:00:00
2013,5,18,1238,1245,-7,1333,1350,-17,"AA",1850,"N3HSAA","JFK","BOS",32,187,12,45,2013-05-18 12:00:00
2013,5,18,1340,1345,-5,1611,1700,-49,"AA",117,"N327AA","JFK","LAX",313,2475,13,45,2013-05-18 13:00:00
2013,5,18,1406,1359,7,1702,1714,-12,"AA",677,"N5BYAA","JFK","MIA",153,1089,13,59,2013-05-18 13:00:00
2013,5,18,1428,1430,-2,1754,1749,5,"UA",434,"N555UA","JFK","SFO",351,2586,14,30,2013-05-18 14:00:00
2013,5,18,1430,1430,0,1808,1845,-37,"AA",1635,"N5FTAA","JFK","SJU",193,1598,14,30,2013-05-18 14:00:00
2013,5,18,1446,1450,-4,1722,1745,-23,"AA",1813,"N5FSAA","JFK","MCO",128,944,14,50,2013-05-18 14:00:00
2013,5,18,1451,1455,-4,1740,1820,-40,"AA",1769,"N387AA","JFK","MIA",144,1089,14,55,2013-05-18 14:00:00
2013,5,18,1539,1540,-1,1834,1848,-14,"UA",841,"N505UA","JFK","LAX",321,2475,15,40,2013-05-18 15:00:00
2013,5,18,1543,1530,13,1905,1905,0,"AA",85,"N380AA","JFK","SFO",357,2586,15,30,2013-05-18 15:00:00
2013,5,18,1554,1600,-6,1705,1720,-15,"AA",854,"N3BEAA","JFK","BOS",35,187,16,0,2013-05-18 16:00:00
2013,5,18,1618,1545,33,1904,1910,-6,"AA",133,"N332AA","JFK","LAX",322,2475,15,45,2013-05-18 15:00:00
2013,5,18,1646,1629,17,1925,1939,-14,"AA",565,"N3JTAA","JFK","DFW",191,1391,16,29,2013-05-18 16:00:00
2013,5,18,1658,1700,-2,1946,2025,-39,"AA",181,"N336AA","JFK","LAX",322,2475,17,0,2013-05-18 17:00:00
2013,5,18,1700,1700,0,1939,1955,-16,"AA",257,"N3HSAA","JFK","LAS",309,2248,17,0,2013-05-18 17:00:00
2013,5,18,1709,1710,-1,1829,1915,-46,"AA",1351,"N3DXAA","JFK","ORD",109,740,17,10,2013-05-18 17:00:00
2013,5,18,1718,1720,-2,2011,2025,-14,"AA",695,"N3FCAA","JFK","AUS",203,1521,17,20,2013-05-18 17:00:00
2013,5,18,1722,1725,-3,2013,2020,-7,"AA",1901,"N3AFAA","JFK","IAH",192,1417,17,25,2013-05-18 17:00:00
2013,5,18,1727,1725,2,2012,2040,-28,"AA",145,"N3GRAA","JFK","SAN",317,2446,17,25,2013-05-18 17:00:00
2013,5,18,1807,1755,12,2125,2127,-2,"UA",512,"N596UA","JFK","SFO",350,2586,17,55,2013-05-18 17:00:00
2013,5,18,1810,1815,-5,2058,2123,-25,"UA",535,"N557UA","JFK","LAX",323,2475,18,15,2013-05-18 18:00:00
2013,5,18,1910,1910,0,2223,2240,-17,"AA",21,"N328AA","JFK","LAX",342,2475,19,10,2013-05-18 19:00:00
2013,5,18,1921,1830,51,2224,2200,24,"AA",269,"N3DSAA","JFK","SEA",320,2422,18,30,2013-05-18 18:00:00
2013,5,18,1925,1925,0,2222,2230,-8,"AA",1787,"N3CVAA","JFK","TPA",141,1005,19,25,2013-05-18 19:00:00
2013,5,18,1951,1955,-4,2107,2110,-3,"AA",1762,"N3DFAA","JFK","BOS",40,187,19,55,2013-05-18 19:00:00
2013,5,18,2000,1735,145,2257,2105,112,"AA",543,"N5FNAA","JFK","MIA",143,1089,17,35,2013-05-18 17:00:00
2013,5,19,537,540,-3,824,840,-16,"AA",701,"N5CRAA","JFK","MIA",142,1089,5,40,2013-05-19 05:00:00
2013,5,19,559,603,-4,855,934,-39,"UA",303,"N518UA","JFK","SFO",320,2586,6,3,2013-05-19 06:00:00
2013,5,19,634,640,-6,1020,1040,-20,"AA",413,"N3BEAA","JFK","SJU",195,1598,6,40,2013-05-19 06:00:00
2013,5,19,652,655,-3,925,935,-10,"AA",1815,"N5DCAA","JFK","MCO",130,944,6,55,2013-05-19 06:00:00
2013,5,19,655,700,-5,940,945,-5,"AA",1949,"N3CFAA","JFK","LAS",308,2248,7,0,2013-05-19 07:00:00
2013,5,19,713,1700,853,1007,1955,852,"AA",257,"N3HEAA","JFK","LAS",323,2248,17,0,2013-05-19 17:00:00
2013,5,19,724,725,-1,1007,1040,-33,"AA",443,"N335AA","JFK","MIA",139,1089,7,25,2013-05-19 07:00:00
2013,5,19,725,730,-5,1024,1050,-26,"AA",33,"N339AA","JFK","LAX",328,2475,7,30,2013-05-19 07:00:00
2013,5,19,753,800,-7,1117,1135,-18,"AA",59,"N329AA","JFK","SFO",361,2586,8,0,2013-05-19 08:00:00
2013,5,19,815,820,-5,924,930,-6,"AA",1838,"N3HEAA","JFK","BOS",36,187,8,20,2013-05-19 08:00:00
2013,5,19,837,830,7,1132,1147,-15,"UA",1201,"N18112","JFK","LAX",308,2475,8,30,2013-05-19 08:00:00
2013,5,19,841,800,41,1142,1127,15,"UA",397,"N557UA","JFK","SFO",324,2586,8,0,2013-05-19 08:00:00
2013,5,19,844,850,-6,1258,1300,-2,"AA",1357,"N5FSAA","JFK","SJU",204,1598,8,50,2013-05-19 08:00:00
2013,5,19,856,900,-4,1153,1215,-22,"AA",647,"N5EVAA","JFK","MIA",144,1089,9,0,2013-05-19 09:00:00
2013,5,19,857,900,-3,1154,1225,-31,"AA",1,"N332AA","JFK","LAX",314,2475,9,0,2013-05-19 09:00:00
2013,5,19,904,750,74,1300,1155,65,"AA",655,"N5EYAA","JFK","STT",195,1623,7,50,2013-05-19 07:00:00
2013,5,19,929,930,-1,1223,1255,-32,"AA",179,"N320AA","JFK","SFO",327,2586,9,30,2013-05-19 09:00:00
2013,5,19,1027,1030,-3,1310,1340,-30,"AA",19,"N328AA","JFK","LAX",319,2475,10,30,2013-05-19 10:00:00
2013,5,19,1156,1200,-4,1459,1519,-20,"UA",257,"N555UA","JFK","SFO",342,2586,12,0,2013-05-19 12:00:00
